1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010101100 00110101110011100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010101100 00110101110011100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010101100 00110101110011100000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001010110000 00000001111011110111100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001010110100 10101100001011110000000000111000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001010110100 10101100001011110000000000111000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010111000 00111100000011110000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010111100 00110101111011110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010111100 00110101111011110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001010111100 00110101111011110000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001011000000 00000010000100001000000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011000100 10101100001100000000000000111100 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011000100 10101100001100000000000000111100 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011001000 00111100000100000000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011001100 00110110000100000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011001100 00110110000100000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011001100 00110110000100000000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001011010000 00000010001100011000100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011010100 10101100001100010000000001000000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011010100 10101100001100010000000001000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011011000 00111100000100010000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011011100 00110110001100010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011011100 00110110001100010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011011100 00110110001100010000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001011100000 00000010010100101001000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011100100 10101100001100100000000001000100 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011100100 10101100001100100000000001000100 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011101000 00111100000100100000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011101100 00110110010100100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011101100 00110110010100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011101100 00110110010100100000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001011110000 00000010011100111001100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011110100 10101100001100110000000001001000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001011110100 10101100001100110000000001001000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011111000 00111100000100110000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011111100 00110110011100110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011111100 00110110011100110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001011111100 00110110011100110000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001100000000 00000010100101001010000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100000100 10101100001101000000000001001100 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100000100 10101100001101000000000001001100 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100001000 00111100000101000000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100001100 00110110100101000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100001100 00110110100101000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100001100 00110110100101000000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001100010000 00000010101101011010100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100010100 10101100001101010000000001010000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100010100 10101100001101010000000001010000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100011000 00111100000101010000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100011100 00110110101101010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100011100 00110110101101010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100011100 00110110101101010000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001100100000 00000010110101101011000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100100100 10101100001101100000000001010100 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100100100 10101100001101100000000001010100 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100101000 00111100000101100000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100101100 00110110110101100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100101100 00110110110101100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100101100 00110110110101100000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001100110000 00000010111101111011100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100110100 10101100001101110000000001011000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001100110100 10101100001101110000000001011000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100111000 00111100000101110000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100111100 00110110111101110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100111100 00110110111101110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001100111100 00110110111101110000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001101000000 00000011000110001100000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001101000100 10101100001110000000000001011100 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001101000100 10101100001110000000000001011100 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101001000 00111100000110000000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101001100 00110111000110000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101001100 00110111000110000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101001100 00110111000110000000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001101010000 00000011001110011100100000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001101010100 10101100001110010000000001100000 1
1 0 0 0 0 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001101010100 10101100001110010000000001100000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101011000 00111100000110010000000000000000 1
1 0 1 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101011100 00110111001110010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101011100 00110111001110010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000000001101011100 00110111001110010000000000000000 1
1 0 0 0 0 11111111111111111111111111111111 11111111111111111111111111111111 00000000000000000000001101100000 00000011010110101101000000100100 1
1 0 0 0 1 00000000000000010000011111010000 11111111111111111111111111111111 00000000000000000000001101100100 10101100001110100000000001100100 1
